anomaly_idx,manufacturer,retailer,anomaly_score,match_rank,match_distance,match_recovery_days,match_response_type,match_disruption_type,match_industry
874,ACTAVIS PHARMA INC,WALGREENS #3575 (OH),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
875,MYLAN PHARMACEUTICALS INC,HOMETOWN PHARMACY #6387 (NC),2,1,0.0,58.0,Alternative Supplier,Cyber Attack,Electronics
875,MYLAN PHARMACEUTICALS INC,HOMETOWN PHARMACY #6387 (NC),2,2,0.0,47.0,Alternative Supplier,Natural Disaster,Pharmaceuticals
875,MYLAN PHARMACEUTICALS INC,HOMETOWN PHARMACY #6387 (NC),2,3,0.0,27.0,Production Reroute,Natural Disaster,Automotive
876,VINTAGE PHARMACEUTICALS LLC,GOOD NEIGHBOR PHARMACY #7155 (GA),3,1,0.0,77.0,Production Reroute,Cyber Attack,Consumer Goods
876,VINTAGE PHARMACEUTICALS LLC,GOOD NEIGHBOR PHARMACY #7155 (GA),3,2,0.0,188.0,Production Reroute,Port Congestion,Pharmaceuticals
876,VINTAGE PHARMACEUTICALS LLC,GOOD NEIGHBOR PHARMACY #7155 (GA),3,3,0.0,205.0,Alternative Supplier,Cyber Attack,Electronics
877,QUALITEST PHARMACEUTICALS,RITE AID #3349 (TN),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
877,QUALITEST PHARMACEUTICALS,RITE AID #3349 (TN),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
877,QUALITEST PHARMACEUTICALS,RITE AID #3349 (TN),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
878,CADISTA PHARMACEUTICALS INC,WALGREENS #9697 (VA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
878,CADISTA PHARMACEUTICALS INC,WALGREENS #9697 (VA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
878,CADISTA PHARMACEUTICALS INC,WALGREENS #9697 (VA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
879,VINTAGE PHARMACEUTICALS LLC,SUNRISE PHARMACY #1866 (GA),2,1,0.0,30.0,Alternative Supplier,Geopolitical,Consumer Goods
879,VINTAGE PHARMACEUTICALS LLC,SUNRISE PHARMACY #1866 (GA),2,2,0.0,163.0,Customer Delay,Port Congestion,Automotive
879,VINTAGE PHARMACEUTICALS LLC,SUNRISE PHARMACY #1866 (GA),2,3,0.0,86.0,Alternative Supplier,Geopolitical,Automotive
880,ABBOTT LABORATORIES,CORNER DRUG STORE #2236 (KY),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
880,ABBOTT LABORATORIES,CORNER DRUG STORE #2236 (KY),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
880,ABBOTT LABORATORIES,CORNER DRUG STORE #2236 (KY),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
881,MYLAN PHARMACEUTICALS INC,SUNRISE PHARMACY #8405 (VA),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
881,MYLAN PHARMACEUTICALS INC,SUNRISE PHARMACY #8405 (VA),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
881,MYLAN PHARMACEUTICALS INC,SUNRISE PHARMACY #8405 (VA),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
882,HIKMA PHARMACEUTICALS,PUBLIX PHARMACY #2014 (PA),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
882,HIKMA PHARMACEUTICALS,PUBLIX PHARMACY #2014 (PA),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
882,HIKMA PHARMACEUTICALS,PUBLIX PHARMACY #2014 (PA),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
883,VINTAGE PHARMACEUTICALS LLC,WALGREENS #4391 (MD),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
883,VINTAGE PHARMACEUTICALS LLC,WALGREENS #4391 (MD),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
883,VINTAGE PHARMACEUTICALS LLC,WALGREENS #4391 (MD),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
884,MYLAN PHARMACEUTICALS INC,HOMETOWN PHARMACY #5957 (IA),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
884,MYLAN PHARMACEUTICALS INC,HOMETOWN PHARMACY #5957 (IA),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
884,MYLAN PHARMACEUTICALS INC,HOMETOWN PHARMACY #5957 (IA),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
885,PAR PHARMACEUTICAL INC,HEALTH MART PHARMACY #6078 (KY),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
885,PAR PHARMACEUTICAL INC,HEALTH MART PHARMACY #6078 (KY),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
885,PAR PHARMACEUTICAL INC,HEALTH MART PHARMACY #6078 (KY),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
886,IMPAX LABORATORIES INC,MEDICO PHARMACY #2700 (ID),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
886,IMPAX LABORATORIES INC,MEDICO PHARMACY #2700 (ID),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
886,IMPAX LABORATORIES INC,MEDICO PHARMACY #2700 (ID),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
887,PURDUE PHARMA LP,WALGREENS #6656 (TN),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
887,PURDUE PHARMA LP,WALGREENS #6656 (TN),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
887,PURDUE PHARMA LP,WALGREENS #6656 (TN),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
888,PAR PHARMACEUTICAL INC,RITE AID #1901 (TN),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
888,PAR PHARMACEUTICAL INC,RITE AID #1901 (TN),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
888,PAR PHARMACEUTICAL INC,RITE AID #1901 (TN),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
889,LANNETT COMPANY INC,CVS PHARMACY #5523 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
889,LANNETT COMPANY INC,CVS PHARMACY #5523 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
889,LANNETT COMPANY INC,CVS PHARMACY #5523 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
890,QUALITEST PHARMACEUTICALS,MEDICO PHARMACY #1621 (MI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
890,QUALITEST PHARMACEUTICALS,MEDICO PHARMACY #1621 (MI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
890,QUALITEST PHARMACEUTICALS,MEDICO PHARMACY #1621 (MI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
891,SUN PHARMA GLOBAL INC,MAIN STREET PHARMACY #4612 (MS),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
891,SUN PHARMA GLOBAL INC,MAIN STREET PHARMACY #4612 (MS),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
891,SUN PHARMA GLOBAL INC,MAIN STREET PHARMACY #4612 (MS),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
892,SANDOZ INC,SUNRISE PHARMACY #7243 (WV),2,1,0.0,19.0,Alternative Supplier,Geopolitical,Electronics
892,SANDOZ INC,SUNRISE PHARMACY #7243 (WV),2,2,0.0,39.0,Combined Strategy,Geopolitical,Electronics
892,SANDOZ INC,SUNRISE PHARMACY #7243 (WV),2,3,0.0,25.0,Alternative Supplier,Cyber Attack,Consumer Goods
893,HIKMA PHARMACEUTICALS,WALGREENS #9353 (NM),1,1,0.0,42.0,Alternative Supplier,Port Congestion,Pharmaceuticals
893,HIKMA PHARMACEUTICALS,WALGREENS #9353 (NM),1,2,0.0,20.0,Alternative Supplier,Factory Incident,Electronics
893,HIKMA PHARMACEUTICALS,WALGREENS #9353 (NM),1,3,0.0,17.0,Alternative Supplier,Labor Strike,Automotive
894,VINTAGE PHARMACEUTICALS LLC,MEDICO PHARMACY #4770 (MT),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
894,VINTAGE PHARMACEUTICALS LLC,MEDICO PHARMACY #4770 (MT),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
894,VINTAGE PHARMACEUTICALS LLC,MEDICO PHARMACY #4770 (MT),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
895,SANDOZ INC,WALMART PHARMACY #2320 (VA),1,1,0.0,15.0,Alternative Supplier,Labor Strike,Electronics
895,SANDOZ INC,WALMART PHARMACY #2320 (VA),1,2,0.0,11.0,Alternative Supplier,Port Congestion,Electronics
895,SANDOZ INC,WALMART PHARMACY #2320 (VA),1,3,0.0,18.0,Alternative Supplier,Port Congestion,Pharmaceuticals
896,MYLAN PHARMACEUTICALS INC,VILLAGE PHARMACY #2028 (TN),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
896,MYLAN PHARMACEUTICALS INC,VILLAGE PHARMACY #2028 (TN),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
896,MYLAN PHARMACEUTICALS INC,VILLAGE PHARMACY #2028 (TN),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
897,CADISTA PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #7898 (NM),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
897,CADISTA PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #7898 (NM),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
897,CADISTA PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #7898 (NM),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
898,RHODES TECHNOLOGIES,WALMART PHARMACY #6240 (NC),2,1,0.0,101.0,Alternative Supplier,Natural Disaster,Consumer Goods
898,RHODES TECHNOLOGIES,WALMART PHARMACY #6240 (NC),2,2,0.0,47.0,Customer Delay,Port Congestion,Pharmaceuticals
898,RHODES TECHNOLOGIES,WALMART PHARMACY #6240 (NC),2,3,0.0,27.0,Alternative Supplier,Factory Incident,Electronics
899,ACTAVIS PHARMA INC,HARRIS TEETER PHARMACY #9419 (IA),2,1,0.0,75.0,Inventory Buffer,Labor Strike,Electronics
899,ACTAVIS PHARMA INC,HARRIS TEETER PHARMACY #9419 (IA),2,2,0.0,56.0,Inventory Buffer,Port Congestion,Automotive
899,ACTAVIS PHARMA INC,HARRIS TEETER PHARMACY #9419 (IA),2,3,0.0,52.0,Customer Delay,Port Congestion,Electronics
900,IMPAX LABORATORIES INC,MEDICO PHARMACY #1407 (IL),1,1,0.0,29.0,Alternative Supplier,Natural Disaster,Electronics
900,IMPAX LABORATORIES INC,MEDICO PHARMACY #1407 (IL),1,2,0.0,36.0,Alternative Supplier,Port Congestion,Pharmaceuticals
900,IMPAX LABORATORIES INC,MEDICO PHARMACY #1407 (IL),1,3,0.0,22.0,Production Reroute,Port Congestion,Consumer Goods
901,IMPAX LABORATORIES INC,WINN-DIXIE PHARMACY #3112 (LA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
901,IMPAX LABORATORIES INC,WINN-DIXIE PHARMACY #3112 (LA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
901,IMPAX LABORATORIES INC,WINN-DIXIE PHARMACY #3112 (LA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
902,JANSSEN PHARMACEUTICALS INC,QUALITY CARE PHARMACY #8443 (AZ),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
902,JANSSEN PHARMACEUTICALS INC,QUALITY CARE PHARMACY #8443 (AZ),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
902,JANSSEN PHARMACEUTICALS INC,QUALITY CARE PHARMACY #8443 (AZ),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
903,CADISTA PHARMACEUTICALS INC,PEOPLES PHARMACY #6564 (IN),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
903,CADISTA PHARMACEUTICALS INC,PEOPLES PHARMACY #6564 (IN),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
903,CADISTA PHARMACEUTICALS INC,PEOPLES PHARMACY #6564 (IN),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
904,PURDUE PHARMA LP,PUBLIX PHARMACY #9278 (VA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
904,PURDUE PHARMA LP,PUBLIX PHARMACY #9278 (VA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
904,PURDUE PHARMA LP,PUBLIX PHARMACY #9278 (VA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
905,LANNETT COMPANY INC,GOOD NEIGHBOR PHARMACY #2494 (WV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
905,LANNETT COMPANY INC,GOOD NEIGHBOR PHARMACY #2494 (WV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
905,LANNETT COMPANY INC,GOOD NEIGHBOR PHARMACY #2494 (WV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
906,AMNEAL PHARMACEUTICALS LLC,KROGER PHARMACY #6614 (PA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
906,AMNEAL PHARMACEUTICALS LLC,KROGER PHARMACY #6614 (PA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
906,AMNEAL PHARMACEUTICALS LLC,KROGER PHARMACY #6614 (PA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
907,IMPAX LABORATORIES INC,FAMILY CARE PHARMACY #2866 (NM),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
907,IMPAX LABORATORIES INC,FAMILY CARE PHARMACY #2866 (NM),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
907,IMPAX LABORATORIES INC,FAMILY CARE PHARMACY #2866 (NM),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
908,RHODES TECHNOLOGIES,HOMETOWN PHARMACY #7311 (LA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
908,RHODES TECHNOLOGIES,HOMETOWN PHARMACY #7311 (LA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
908,RHODES TECHNOLOGIES,HOMETOWN PHARMACY #7311 (LA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
909,RHODES TECHNOLOGIES,COMMUNITY PHARMACY #6047 (VA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
909,RHODES TECHNOLOGIES,COMMUNITY PHARMACY #6047 (VA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
909,RHODES TECHNOLOGIES,COMMUNITY PHARMACY #6047 (VA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
910,LANNETT COMPANY INC,VILLAGE PHARMACY #2199 (KS),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
910,LANNETT COMPANY INC,VILLAGE PHARMACY #2199 (KS),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
910,LANNETT COMPANY INC,VILLAGE PHARMACY #2199 (KS),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
911,JANSSEN PHARMACEUTICALS INC,MEDICO PHARMACY #1621 (MI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
911,JANSSEN PHARMACEUTICALS INC,MEDICO PHARMACY #1621 (MI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
911,JANSSEN PHARMACEUTICALS INC,MEDICO PHARMACY #1621 (MI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
912,QUALITEST PHARMACEUTICALS,HARRIS TEETER PHARMACY #6063 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
912,QUALITEST PHARMACEUTICALS,HARRIS TEETER PHARMACY #6063 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
912,QUALITEST PHARMACEUTICALS,HARRIS TEETER PHARMACY #6063 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
913,PAR PHARMACEUTICAL INC,CVS PHARMACY #9746 (TN),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
913,PAR PHARMACEUTICAL INC,CVS PHARMACY #9746 (TN),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
913,PAR PHARMACEUTICAL INC,CVS PHARMACY #9746 (TN),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
914,MALLINCKRODT LLC,WINN-DIXIE PHARMACY #8378 (VA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
914,MALLINCKRODT LLC,WINN-DIXIE PHARMACY #8378 (VA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
914,MALLINCKRODT LLC,WINN-DIXIE PHARMACY #8378 (VA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
915,IMPAX LABORATORIES INC,CVS PHARMACY #4109 (IN),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
915,IMPAX LABORATORIES INC,CVS PHARMACY #4109 (IN),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
915,IMPAX LABORATORIES INC,CVS PHARMACY #4109 (IN),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
916,ACTAVIS PHARMA INC,VILLAGE PHARMACY #3873 (PA),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
916,ACTAVIS PHARMA INC,VILLAGE PHARMACY #3873 (PA),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
916,ACTAVIS PHARMA INC,VILLAGE PHARMACY #3873 (PA),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
917,AMNEAL PHARMACEUTICALS LLC,MEDICO PHARMACY #6550 (VA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
917,AMNEAL PHARMACEUTICALS LLC,MEDICO PHARMACY #6550 (VA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
917,AMNEAL PHARMACEUTICALS LLC,MEDICO PHARMACY #6550 (VA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
918,CADISTA PHARMACEUTICALS INC,FAMILY CARE PHARMACY #5331 (IN),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
918,CADISTA PHARMACEUTICALS INC,FAMILY CARE PHARMACY #5331 (IN),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
918,CADISTA PHARMACEUTICALS INC,FAMILY CARE PHARMACY #5331 (IN),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
919,ACTAVIS PHARMA INC,PUBLIX PHARMACY #1697 (MI),3,1,0.0063,74.0,Alternative Supplier,Cyber Attack,Automotive
919,ACTAVIS PHARMA INC,PUBLIX PHARMACY #1697 (MI),3,2,0.0104,55.0,Alternative Supplier,Natural Disaster,Electronics
919,ACTAVIS PHARMA INC,PUBLIX PHARMACY #1697 (MI),3,3,0.0373,28.0,Alternative Supplier,Natural Disaster,Electronics
920,ABBOTT LABORATORIES,WALGREENS #2082 (LA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
920,ABBOTT LABORATORIES,WALGREENS #2082 (LA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
920,ABBOTT LABORATORIES,WALGREENS #2082 (LA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
921,JANSSEN PHARMACEUTICALS INC,VILLAGE PHARMACY #9397 (NC),2,1,0.0,87.0,Alternative Supplier,Factory Incident,Automotive
921,JANSSEN PHARMACEUTICALS INC,VILLAGE PHARMACY #9397 (NC),2,2,0.0,16.0,Alternative Supplier,Labor Strike,Electronics
921,JANSSEN PHARMACEUTICALS INC,VILLAGE PHARMACY #9397 (NC),2,3,0.0,54.0,Alternative Supplier,Geopolitical,Electronics
922,MYLAN PHARMACEUTICALS INC,SUNRISE PHARMACY #8999 (NC),2,1,0.0023,64.0,Alternative Supplier,Cyber Attack,Automotive
922,MYLAN PHARMACEUTICALS INC,SUNRISE PHARMACY #8999 (NC),2,2,0.0023,64.0,Alternative Supplier,Labor Strike,Electronics
922,MYLAN PHARMACEUTICALS INC,SUNRISE PHARMACY #8999 (NC),2,3,0.0023,17.0,Alternative Supplier,Geopolitical,Pharmaceuticals
923,IMPAX LABORATORIES INC,COMMUNITY PHARMACY #2313 (LA),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
923,IMPAX LABORATORIES INC,COMMUNITY PHARMACY #2313 (LA),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
923,IMPAX LABORATORIES INC,COMMUNITY PHARMACY #2313 (LA),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
924,JANSSEN PHARMACEUTICALS INC,HOMETOWN PHARMACY #3804 (KY),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
924,JANSSEN PHARMACEUTICALS INC,HOMETOWN PHARMACY #3804 (KY),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
924,JANSSEN PHARMACEUTICALS INC,HOMETOWN PHARMACY #3804 (KY),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
925,JANSSEN PHARMACEUTICALS INC,WALGREENS #4309 (VT),2,1,0.0,85.0,Customer Delay,Labor Strike,Automotive
925,JANSSEN PHARMACEUTICALS INC,WALGREENS #4309 (VT),2,2,0.0,98.0,Customer Delay,Cyber Attack,Electronics
925,JANSSEN PHARMACEUTICALS INC,WALGREENS #4309 (VT),2,3,0.0,92.0,Production Reroute,Port Congestion,Electronics
926,JANSSEN PHARMACEUTICALS INC,WALGREENS #9697 (VA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
926,JANSSEN PHARMACEUTICALS INC,WALGREENS #9697 (VA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
926,JANSSEN PHARMACEUTICALS INC,WALGREENS #9697 (VA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
927,WATSON LABORATORIES INC,KROGER PHARMACY #3095 (DE),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
927,WATSON LABORATORIES INC,KROGER PHARMACY #3095 (DE),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
927,WATSON LABORATORIES INC,KROGER PHARMACY #3095 (DE),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
928,ENDO PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #8533 (OH),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
928,ENDO PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #8533 (OH),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
928,ENDO PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #8533 (OH),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
929,AMNEAL PHARMACEUTICALS LLC,HARRIS TEETER PHARMACY #8566 (DE),1,1,0.0,10.0,Customer Delay,Port Congestion,Automotive
929,AMNEAL PHARMACEUTICALS LLC,HARRIS TEETER PHARMACY #8566 (DE),1,2,0.0,71.0,Production Reroute,Port Congestion,Consumer Goods
929,AMNEAL PHARMACEUTICALS LLC,HARRIS TEETER PHARMACY #8566 (DE),1,3,0.0,24.0,Alternative Supplier,Port Congestion,Automotive
930,JANSSEN PHARMACEUTICALS INC,HOMETOWN PHARMACY #8469 (NC),3,1,0.0001,29.0,Inventory Buffer,Port Congestion,Consumer Goods
930,JANSSEN PHARMACEUTICALS INC,HOMETOWN PHARMACY #8469 (NC),3,2,0.0002,86.0,Alternative Supplier,Port Congestion,Automotive
930,JANSSEN PHARMACEUTICALS INC,HOMETOWN PHARMACY #8469 (NC),3,3,0.0096,28.0,Alternative Supplier,Natural Disaster,Electronics
931,LANNETT COMPANY INC,VILLAGE PHARMACY #1707 (KY),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
931,LANNETT COMPANY INC,VILLAGE PHARMACY #1707 (KY),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
931,LANNETT COMPANY INC,VILLAGE PHARMACY #1707 (KY),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
932,ENDO PHARMACEUTICALS INC,HOMETOWN PHARMACY #8469 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
932,ENDO PHARMACEUTICALS INC,HOMETOWN PHARMACY #8469 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
932,ENDO PHARMACEUTICALS INC,HOMETOWN PHARMACY #8469 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
933,TEVA PHARMACEUTICALS USA INC,PEOPLES PHARMACY #2660 (NC),2,1,0.0,56.0,Production Reroute,Factory Incident,Automotive
933,TEVA PHARMACEUTICALS USA INC,PEOPLES PHARMACY #2660 (NC),2,2,0.0,49.0,Alternative Supplier,Factory Incident,Automotive
933,TEVA PHARMACEUTICALS USA INC,PEOPLES PHARMACY #2660 (NC),2,3,0.0,41.0,Alternative Supplier,Port Congestion,Electronics
934,CADISTA PHARMACEUTICALS INC,PEOPLES PHARMACY #3168 (MT),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
934,CADISTA PHARMACEUTICALS INC,PEOPLES PHARMACY #3168 (MT),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
934,CADISTA PHARMACEUTICALS INC,PEOPLES PHARMACY #3168 (MT),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
935,MYLAN PHARMACEUTICALS INC,MAIN STREET PHARMACY #1955 (GA),3,1,0.871,135.0,Production Reroute,Geopolitical,Consumer Goods
935,MYLAN PHARMACEUTICALS INC,MAIN STREET PHARMACY #1955 (GA),3,2,1.0222,151.0,Production Reroute,Cyber Attack,Automotive
935,MYLAN PHARMACEUTICALS INC,MAIN STREET PHARMACY #1955 (GA),3,3,1.0317,89.0,Combined Strategy,Geopolitical,Consumer Goods
936,HIKMA PHARMACEUTICALS,VILLAGE PHARMACY #9397 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
936,HIKMA PHARMACEUTICALS,VILLAGE PHARMACY #9397 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
936,HIKMA PHARMACEUTICALS,VILLAGE PHARMACY #9397 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
937,SANDOZ INC,WALGREENS #9697 (VA),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
937,SANDOZ INC,WALGREENS #9697 (VA),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
937,SANDOZ INC,WALGREENS #9697 (VA),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
